DateTime,TimeOffset,DateTimeUTC,Meter_Hydros21_Cond,Meter_Hydros21_Depth,Meter_Hydros21_Temp,EnviroDIY_Mayfly_Batt,EnviroDIY_Mayfly_Temp,Digi_Cellular_SignalPercent
2022-01-19 09:10:00+00:00,-8,2022-01-19 01:10:00,427.5,17.0,19.3,4.109,18.0,109.0
2022-01-19 09:20:00+00:00,-8,2022-01-19 01:20:00,427.2,17.5,19.2,4.109,17.75,109.0
2022-01-19 09:30:00+00:00,-8,2022-01-19 01:30:00,427.2,17.0,19.2,4.109,17.75,71.0
2022-01-19 09:40:00+00:00,-8,2022-01-19 01:40:00,427.8,17.5,19.1,4.109,17.75,109.0
2022-01-19 09:50:00+00:00,-8,2022-01-19 01:50:00,426.5,17.8,19.1,4.109,17.5,109.0
2022-01-19 10:00:00+00:00,-8,2022-01-19 02:00:00,427.2,17.3,19.02,4.109,17.5,109.0
2022-01-19 10:10:00+00:00,-8,2022-01-19 02:10:00,428.3,17.5,19.0,4.109,17.5,109.0
2022-01-19 10:20:00+00:00,-8,2022-01-19 02:20:00,427.3,17.8,19.0,4.109,17.5,109.0
2022-01-19 10:30:00+00:00,-8,2022-01-19 02:30:00,425.5,18.8,18.92,4.109,17.5,71.0
2022-01-19 10:40:00+00:00,-8,2022-01-19 02:40:00,427.3,18.0,18.9,4.109,17.5,109.0
2022-01-19 10:50:00+00:00,-8,2022-01-19 02:50:00,427.5,18.0,18.8,4.109,17.5,109.0
2022-01-19 11:00:00+00:00,-8,2022-01-19 03:00:00,426.2,17.5,18.8,4.109,17.5,109.0
2022-01-19 11:10:00+00:00,-8,2022-01-19 03:10:00,428.2,17.2,18.8,4.109,17.5,109.0
2022-01-19 11:20:00+00:00,-8,2022-01-19 03:20:00,428.7,18.3,18.77,4.109,17.5,109.0
2022-01-19 11:30:00+00:00,-8,2022-01-19 03:30:00,427.8,18.0,18.7,4.109,17.5,109.0
2022-01-19 11:40:00+00:00,-8,2022-01-19 03:40:00,427.5,17.3,18.7,4.109,17.25,109.0
2022-01-19 11:50:00+00:00,-8,2022-01-19 03:50:00,430.0,16.5,18.62,4.109,17.25,109.0
2022-01-19 12:00:00+00:00,-8,2022-01-19 04:00:00,429.5,17.2,18.6,4.109,17.25,109.0
2022-01-19 12:10:00+00:00,-8,2022-01-19 04:10:00,428.7,18.3,18.6,4.109,17.25,109.0
2022-01-19 12:20:00+00:00,-8,2022-01-19 04:20:00,428.8,18.2,18.6,4.109,17.25,109.0
2022-01-19 12:30:00+00:00,-8,2022-01-19 04:30:00,428.8,18.3,18.5,4.109,17.25,109.0
2022-01-19 12:40:00+00:00,-8,2022-01-19 04:40:00,428.5,17.8,18.5,4.109,17.0,109.0
2022-01-19 12:50:00+00:00,-8,2022-01-19 04:50:00,429.3,18.2,18.5,4.109,17.0,109.0
2022-01-19 13:00:00+00:00,-8,2022-01-19 05:00:00,428.7,19.8,18.47,4.109,17.25,109.0
2022-01-19 13:10:00+00:00,-8,2022-01-19 05:10:00,428.5,18.0,18.4,4.109,17.0,109.0
2022-01-19 13:20:00+00:00,-8,2022-01-19 05:20:00,428.3,17.7,18.4,4.109,17.0,109.0
2022-01-19 13:30:00+00:00,-8,2022-01-19 05:30:00,429.0,18.3,18.4,4.109,17.0,109.0
2022-01-19 13:40:00+00:00,-8,2022-01-19 05:40:00,428.7,18.8,18.32,4.109,17.0,109.0
2022-01-19 13:50:00+00:00,-8,2022-01-19 05:50:00,428.3,17.7,18.3,4.109,16.75,109.0
2022-01-19 14:00:00+00:00,-8,2022-01-19 06:00:00,427.8,17.2,18.32,4.109,17.0,109.0
2022-01-19 14:10:00+00:00,-8,2022-01-19 06:10:00,427.3,18.3,18.4,4.109,17.0,109.0
2022-01-19 14:20:00+00:00,-8,2022-01-19 06:20:00,429.3,17.8,18.4,4.109,17.0,109.0
2022-01-19 14:30:00+00:00,-8,2022-01-19 06:30:00,428.0,17.7,18.4,4.109,17.25,71.0
2022-01-19 14:40:00+00:00,-8,2022-01-19 06:40:00,428.8,17.0,18.4,4.109,17.25,109.0
2022-01-19 14:50:00+00:00,-8,2022-01-19 06:50:00,428.7,18.0,18.4,4.109,17.25,109.0
2022-01-19 15:00:00+00:00,-8,2022-01-19 07:00:00,428.7,17.2,18.45,4.109,17.25,109.0
2022-01-19 15:10:00+00:00,-8,2022-01-19 07:10:00,428.8,17.7,18.5,4.109,17.5,109.0
2022-01-19 15:20:00+00:00,-8,2022-01-19 07:20:00,430.0,17.8,18.5,4.109,17.5,109.0
2022-01-19 15:30:00+00:00,-8,2022-01-19 07:30:00,428.5,17.7,18.5,4.109,17.5,109.0
2022-01-19 15:40:00+00:00,-8,2022-01-19 07:40:00,429.0,16.8,18.5,4.109,17.5,109.0
2022-01-19 15:50:00+00:00,-8,2022-01-19 07:50:00,429.8,17.0,18.5,4.109,17.25,71.0
2022-01-19 16:00:00+00:00,-8,2022-01-19 08:00:00,429.3,17.2,18.5,4.109,17.5,109.0
2022-01-19 16:10:00+00:00,-8,2022-01-19 08:10:00,430.0,17.5,18.5,4.109,17.5,109.0
2022-01-19 16:20:00+00:00,-8,2022-01-19 08:20:00,428.7,17.3,18.5,4.109,17.5,109.0
2022-01-19 16:30:00+00:00,-8,2022-01-19 08:30:00,428.7,17.2,18.5,4.109,17.75,109.0
2022-01-19 16:40:00+00:00,-8,2022-01-19 08:40:00,429.3,17.8,18.5,4.109,17.75,109.0
2022-01-19 16:50:00+00:00,-8,2022-01-19 08:50:00,430.2,17.2,18.52,4.109,17.75,109.0
2022-01-19 17:00:00+00:00,-8,2022-01-19 09:00:00,430.0,17.8,18.6,4.109,17.75,109.0
2022-01-19 17:10:00+00:00,-8,2022-01-19 09:10:00,429.3,18.0,18.6,4.109,18.0,71.0
2022-01-19 17:20:00+00:00,-8,2022-01-19 09:20:00,428.5,18.5,18.6,4.109,18.0,109.0
2022-01-19 17:30:00+00:00,-8,2022-01-19 09:30:00,430.2,17.0,18.6,4.109,18.25,109.0
2022-01-19 17:40:00+00:00,-8,2022-01-19 09:40:00,428.7,17.8,18.6,4.109,18.25,71.0
2022-01-19 17:50:00+00:00,-8,2022-01-19 09:50:00,429.0,17.5,18.6,4.109,18.5,109.0
2022-01-19 18:00:00+00:00,-8,2022-01-19 10:00:00,428.5,17.8,18.7,4.109,18.5,109.0
2022-01-19 18:10:00+00:00,-8,2022-01-19 10:10:00,429.0,17.7,18.7,4.109,18.75,109.0
2022-01-19 18:20:00+00:00,-8,2022-01-19 10:20:00,429.7,18.3,18.7,4.109,19.0,109.0
2022-01-19 18:30:00+00:00,-8,2022-01-19 10:30:00,428.7,18.5,18.7,4.109,19.25,109.0
2022-01-19 18:40:00+00:00,-8,2022-01-19 10:40:00,428.7,17.2,18.77,4.109,19.25,109.0
2022-01-19 18:50:00+00:00,-8,2022-01-19 10:50:00,429.7,17.7,18.8,4.109,19.5,109.0
2022-01-19 19:00:00+00:00,-8,2022-01-19 11:00:00,429.0,18.0,18.8,4.109,19.75,109.0
2022-01-19 19:20:00+00:00,-8,2022-01-19 11:20:00,428.2,16.7,18.9,4.109,20.0,109.0
2022-01-19 19:30:00+00:00,-8,2022-01-19 11:30:00,429.8,17.0,18.9,4.109,20.0,109.0
2022-01-19 19:40:00+00:00,-8,2022-01-19 11:40:00,428.5,18.0,18.92,4.109,20.25,109.0
2022-01-19 19:50:00+00:00,-8,2022-01-19 11:50:00,430.0,16.8,19.0,4.109,20.25,109.0
2022-01-19 20:00:00+00:00,-8,2022-01-19 12:00:00,430.8,17.2,19.0,4.109,20.25,109.0
2022-01-19 20:10:00+00:00,-8,2022-01-19 12:10:00,429.3,17.0,19.02,4.109,20.25,109.0
2022-01-19 20:20:00+00:00,-8,2022-01-19 12:20:00,430.0,17.0,19.1,4.109,20.25,71.0
2022-01-19 20:30:00+00:00,-8,2022-01-19 12:30:00,429.8,17.7,19.1,4.109,20.5,109.0
2022-01-19 20:40:00+00:00,-8,2022-01-19 12:40:00,428.7,18.3,19.12,4.109,20.5,109.0
2022-01-19 20:50:00+00:00,-8,2022-01-19 12:50:00,431.0,17.0,19.2,4.109,20.75,109.0
2022-01-19 21:00:00+00:00,-8,2022-01-19 13:00:00,430.3,19.0,19.23,4.109,20.75,109.0
2022-01-19 21:10:00+00:00,-8,2022-01-19 13:10:00,428.7,17.2,19.3,4.109,21.0,90.0
2022-01-19 21:20:00+00:00,-8,2022-01-19 13:20:00,429.2,18.5,19.4,4.109,21.5,109.0
2022-01-19 21:30:00+00:00,-8,2022-01-19 13:30:00,431.0,18.5,19.4,4.109,22.25,109.0
2022-01-19 21:40:00+00:00,-8,2022-01-19 13:40:00,428.8,18.5,19.5,4.109,23.0,109.0
2022-01-19 21:50:00+00:00,-8,2022-01-19 13:50:00,430.3,17.8,19.6,4.109,24.0,109.0
2022-01-19 22:00:00+00:00,-8,2022-01-19 14:00:00,428.3,17.5,19.6,4.109,24.75,109.0
2022-01-19 22:10:00+00:00,-8,2022-01-19 14:10:00,429.2,18.0,19.7,4.109,25.25,109.0
2022-01-19 22:20:00+00:00,-8,2022-01-19 14:20:00,429.7,18.2,19.82,4.109,26.0,109.0
2022-01-19 22:30:00+00:00,-8,2022-01-19 14:30:00,429.2,17.7,20.0,4.109,26.5,71.0
2022-01-19 22:40:00+00:00,-8,2022-01-19 14:40:00,430.3,18.0,20.1,4.109,26.75,109.0
2022-01-19 22:50:00+00:00,-8,2022-01-19 14:50:00,429.2,17.8,20.2,4.109,27.25,90.0
2022-01-19 23:00:00+00:00,-8,2022-01-19 15:00:00,429.7,18.0,20.3,4.109,27.75,109.0
2022-01-19 23:10:00+00:00,-8,2022-01-19 15:10:00,428.8,19.0,20.4,4.109,28.25,71.0
2022-01-19 23:20:00+00:00,-8,2022-01-19 15:20:00,428.5,18.8,20.57,4.109,28.5,109.0
2022-01-19 23:30:00+00:00,-8,2022-01-19 15:30:00,429.2,16.5,20.7,4.109,29.0,109.0
2022-01-19 23:40:00+00:00,-8,2022-01-19 15:40:00,430.3,17.3,20.8,4.109,29.25,109.0
2022-01-19 23:50:00+00:00,-8,2022-01-19 15:50:00,429.8,17.5,20.9,4.109,29.5,71.0
2022-01-20 00:00:00+00:00,-8,2022-01-19 16:00:00,431.0,17.3,21.0,4.109,29.75,109.0
2022-01-20 00:10:00+00:00,-8,2022-01-19 16:10:00,431.5,17.8,21.1,4.109,29.75,109.0
2022-01-20 00:20:00+00:00,-8,2022-01-19 16:20:00,430.2,17.0,21.2,4.109,29.75,109.0
2022-01-20 00:30:00+00:00,-8,2022-01-19 16:30:00,430.2,18.7,21.3,4.109,29.75,109.0
2022-01-20 00:40:00+00:00,-8,2022-01-19 16:40:00,432.0,17.0,21.3,4.109,29.5,109.0
2022-01-20 00:50:00+00:00,-8,2022-01-19 16:50:00,433.7,19.0,21.3,4.109,29.0,109.0
2022-01-20 01:00:00+00:00,-8,2022-01-19 17:00:00,432.2,17.8,21.3,4.109,28.25,109.0
2022-01-20 01:10:00+00:00,-8,2022-01-19 17:10:00,431.2,18.2,21.3,4.109,27.75,71.0
2022-01-20 01:20:00+00:00,-8,2022-01-19 17:20:00,431.0,17.5,21.3,4.109,27.0,109.0
2022-01-20 01:30:00+00:00,-8,2022-01-19 17:30:00,432.0,18.5,21.2,4.109,26.0,109.0
2022-01-20 01:40:00+00:00,-8,2022-01-19 17:40:00,432.3,18.0,21.12,4.109,25.25,109.0
2022-01-20 01:50:00+00:00,-8,2022-01-19 17:50:00,431.8,17.5,21.1,4.109,24.5,109.0
2022-01-20 02:00:00+00:00,-8,2022-01-19 18:00:00,432.8,17.7,21.0,4.109,23.75,109.0
2022-01-20 02:10:00+00:00,-8,2022-01-19 18:10:00,433.7,19.0,20.9,4.109,23.0,109.0
2022-01-20 02:20:00+00:00,-8,2022-01-19 18:20:00,432.5,17.8,20.83,4.109,22.5,109.0
2022-01-20 02:30:00+00:00,-8,2022-01-19 18:30:00,432.0,18.8,20.8,4.109,22.25,109.0
2022-01-20 02:40:00+00:00,-8,2022-01-19 18:40:00,434.2,18.8,20.7,4.109,21.75,109.0
2022-01-20 02:50:00+00:00,-8,2022-01-19 18:50:00,433.7,19.2,20.7,4.109,21.25,109.0
2022-01-20 03:00:00+00:00,-8,2022-01-19 19:00:00,433.8,18.3,20.65,4.109,21.0,109.0
2022-01-20 03:10:00+00:00,-8,2022-01-19 19:10:00,432.5,19.2,20.6,4.109,20.75,109.0
2022-01-20 03:20:00+00:00,-8,2022-01-19 19:20:00,433.0,18.5,20.6,4.109,20.5,109.0
2022-01-20 03:30:00+00:00,-8,2022-01-19 19:30:00,433.8,18.2,20.5,4.109,20.25,109.0
2022-01-20 03:40:00+00:00,-8,2022-01-19 19:40:00,433.2,18.2,20.5,4.109,20.0,71.0
2022-01-20 03:50:00+00:00,-8,2022-01-19 19:50:00,434.3,18.0,20.42,4.109,19.75,109.0
2022-01-20 04:00:00+00:00,-8,2022-01-19 20:00:00,433.7,17.8,20.4,4.109,19.75,109.0
2022-01-20 04:10:00+00:00,-8,2022-01-19 20:10:00,434.0,17.3,20.4,4.109,19.5,109.0
2022-01-20 04:20:00+00:00,-8,2022-01-19 20:20:00,435.3,17.2,20.3,4.109,19.5,90.0
2022-01-20 04:30:00+00:00,-8,2022-01-19 20:30:00,434.5,17.2,20.3,4.109,19.25,71.0
2022-01-20 04:40:00+00:00,-8,2022-01-19 20:40:00,432.3,17.3,20.3,4.109,19.25,109.0
2022-01-20 04:50:00+00:00,-8,2022-01-19 20:50:00,434.2,17.3,20.2,4.109,19.25,109.0
2022-01-20 05:00:00+00:00,-8,2022-01-19 21:00:00,433.3,16.5,20.2,4.109,19.0,71.0
2022-01-20 05:10:00+00:00,-8,2022-01-19 21:10:00,433.0,17.0,20.2,4.094,19.0,71.0
2022-01-20 05:20:00+00:00,-8,2022-01-19 21:20:00,433.2,17.2,20.12,4.094,19.0,109.0
2022-01-20 05:30:00+00:00,-8,2022-01-19 21:30:00,433.2,17.0,20.1,4.094,19.0,109.0
2022-01-20 05:40:00+00:00,-8,2022-01-19 21:40:00,433.7,15.3,20.1,4.094,18.75,71.0
2022-01-20 05:50:00+00:00,-8,2022-01-19 21:50:00,434.7,16.7,20.07,4.094,18.75,109.0
2022-01-20 06:00:00+00:00,-8,2022-01-19 22:00:00,434.3,17.2,20.0,4.094,18.75,109.0
2022-01-20 06:10:00+00:00,-8,2022-01-19 22:10:00,434.2,17.0,20.0,4.094,18.75,109.0
2022-01-20 06:20:00+00:00,-8,2022-01-19 22:20:00,435.5,16.2,19.95,4.094,18.5,71.0
2022-01-20 06:30:00+00:00,-8,2022-01-19 22:30:00,434.2,16.7,19.9,4.094,18.5,109.0
2022-01-20 06:40:00+00:00,-8,2022-01-19 22:40:00,435.7,16.3,19.9,4.094,18.5,109.0
2022-01-20 06:50:00+00:00,-8,2022-01-19 22:50:00,433.7,17.0,19.9,4.094,18.5,109.0
2022-01-20 07:00:00+00:00,-8,2022-01-19 23:00:00,435.0,16.5,19.82,4.094,18.25,109.0
2022-01-20 07:10:00+00:00,-8,2022-01-19 23:10:00,432.7,16.2,19.8,4.094,18.25,109.0
2022-01-20 07:20:00+00:00,-8,2022-01-19 23:20:00,434.3,16.3,19.8,4.094,18.25,109.0
2022-01-20 07:30:00+00:00,-8,2022-01-19 23:30:00,435.8,17.2,19.8,4.094,18.25,109.0
2022-01-20 07:40:00+00:00,-8,2022-01-19 23:40:00,435.5,16.7,19.7,4.094,18.25,109.0
2022-01-20 07:50:00+00:00,-8,2022-01-19 23:50:00,434.3,16.0,19.7,4.094,18.25,71.0
2022-01-20 08:00:00+00:00,-8,2022-01-20 00:00:00,435.2,16.8,19.7,4.094,18.25,109.0
2022-01-20 08:10:00+00:00,-8,2022-01-20 00:10:00,434.8,17.2,19.7,4.094,18.25,109.0
2022-01-20 08:20:00+00:00,-8,2022-01-20 00:20:00,435.0,17.5,19.7,4.094,18.25,71.0
2022-01-20 08:30:00+00:00,-8,2022-01-20 00:30:00,435.3,16.2,19.62,4.094,18.25,71.0
2022-01-20 08:40:00+00:00,-8,2022-01-20 00:40:00,434.7,16.3,19.6,4.094,18.25,109.0
2022-01-20 08:50:00+00:00,-8,2022-01-20 00:50:00,434.7,16.8,19.6,4.094,18.25,109.0
2022-01-20 09:00:00+00:00,-8,2022-01-20 01:00:00,434.5,17.0,19.6,4.094,18.0,71.0
2022-01-20 09:10:00+00:00,-8,2022-01-20 01:10:00,433.8,16.3,19.55,4.094,18.25,71.0
2022-01-20 09:20:00+00:00,-8,2022-01-20 01:20:00,434.7,17.3,19.5,4.094,18.0,109.0
2022-01-20 09:30:00+00:00,-8,2022-01-20 01:30:00,435.0,18.2,19.5,4.094,18.0,109.0
2022-01-20 09:40:00+00:00,-8,2022-01-20 01:40:00,435.8,16.7,19.43,4.094,18.0,109.0
2022-01-20 09:50:00+00:00,-8,2022-01-20 01:50:00,435.8,16.7,19.4,4.094,18.0,71.0
2022-01-20 10:00:00+00:00,-8,2022-01-20 02:00:00,435.3,17.5,19.4,4.094,18.0,109.0
2022-01-20 10:10:00+00:00,-8,2022-01-20 02:10:00,435.0,17.0,19.4,4.094,17.75,109.0
2022-01-20 10:20:00+00:00,-8,2022-01-20 02:20:00,435.3,17.7,19.35,4.094,18.0,109.0
2022-01-20 10:30:00+00:00,-8,2022-01-20 02:30:00,435.2,16.8,19.3,4.094,17.75,71.0
2022-01-20 10:40:00+00:00,-8,2022-01-20 02:40:00,436.3,16.7,19.3,4.094,17.75,109.0
2022-01-20 10:50:00+00:00,-8,2022-01-20 02:50:00,434.5,17.7,19.25,4.094,17.5,109.0
2022-01-20 11:00:00+00:00,-8,2022-01-20 03:00:00,435.3,17.8,19.2,4.094,17.5,109.0
2022-01-20 11:10:00+00:00,-8,2022-01-20 03:10:00,436.5,16.0,19.2,4.094,17.5,109.0
2022-01-20 11:20:00+00:00,-8,2022-01-20 03:20:00,434.5,17.3,19.18,4.094,17.5,109.0
2022-01-20 11:30:00+00:00,-8,2022-01-20 03:30:00,435.3,17.2,19.1,4.094,17.5,109.0
2022-01-20 11:40:00+00:00,-8,2022-01-20 03:40:00,436.0,17.3,19.1,4.094,17.5,71.0
2022-01-20 11:50:00+00:00,-8,2022-01-20 03:50:00,434.7,16.8,19.1,4.094,17.25,109.0
2022-01-20 12:00:00+00:00,-8,2022-01-20 04:00:00,436.7,17.0,19.02,4.094,17.25,109.0
2022-01-20 12:10:00+00:00,-8,2022-01-20 04:10:00,435.5,17.5,19.0,4.094,17.25,109.0
2022-01-20 12:20:00+00:00,-8,2022-01-20 04:20:00,435.8,16.3,19.0,4.094,17.25,71.0
2022-01-20 12:30:00+00:00,-8,2022-01-20 04:30:00,435.5,16.5,18.98,4.094,17.25,109.0
2022-01-20 12:40:00+00:00,-8,2022-01-20 04:40:00,434.3,16.8,18.9,4.094,17.25,109.0
2022-01-20 12:50:00+00:00,-8,2022-01-20 04:50:00,434.8,17.5,18.9,4.094,17.25,109.0
2022-01-20 13:00:00+00:00,-8,2022-01-20 05:00:00,434.8,17.5,18.8,4.094,17.0,109.0
2022-01-20 13:10:00+00:00,-8,2022-01-20 05:10:00,434.8,16.8,18.8,4.094,17.0,109.0
2022-01-20 13:20:00+00:00,-8,2022-01-20 05:20:00,435.7,16.8,18.8,4.094,17.0,109.0
2022-01-20 13:30:00+00:00,-8,2022-01-20 05:30:00,436.0,17.8,18.7,4.094,17.0,109.0
2022-01-20 13:40:00+00:00,-8,2022-01-20 05:40:00,434.7,15.8,18.7,4.094,17.0,109.0
2022-01-20 13:50:00+00:00,-8,2022-01-20 05:50:00,434.3,16.0,18.7,4.094,16.75,109.0
2022-01-20 14:00:00+00:00,-8,2022-01-20 06:00:00,435.3,17.0,18.7,4.094,16.75,109.0
2022-01-20 14:10:00+00:00,-8,2022-01-20 06:10:00,435.7,17.3,18.7,4.094,17.0,109.0
2022-01-20 14:20:00+00:00,-8,2022-01-20 06:20:00,435.7,16.8,18.7,4.094,17.0,109.0
2022-01-20 14:30:00+00:00,-8,2022-01-20 06:30:00,435.0,17.7,18.7,4.094,17.0,109.0
2022-01-20 14:40:00+00:00,-8,2022-01-20 06:40:00,436.2,17.0,18.7,4.094,17.0,109.0
2022-01-20 14:50:00+00:00,-8,2022-01-20 06:50:00,435.0,16.8,18.7,4.094,17.25,109.0
2022-01-20 15:00:00+00:00,-8,2022-01-20 07:00:00,435.2,15.8,18.7,4.094,17.25,109.0
2022-01-20 15:10:00+00:00,-8,2022-01-20 07:10:00,436.0,16.7,18.7,4.094,17.25,109.0
2022-01-20 15:20:00+00:00,-8,2022-01-20 07:20:00,435.3,17.2,18.7,4.094,17.25,109.0
2022-01-20 15:30:00+00:00,-8,2022-01-20 07:30:00,435.5,17.5,18.7,4.094,17.25,109.0
2022-01-20 15:40:00+00:00,-8,2022-01-20 07:40:00,435.2,16.3,18.7,4.094,17.5,109.0
2022-01-20 15:50:00+00:00,-8,2022-01-20 07:50:00,435.8,16.7,18.72,4.094,17.5,109.0
2022-01-20 16:00:00+00:00,-8,2022-01-20 08:00:00,436.0,17.0,18.7,4.094,17.5,109.0
